firstTime,secondTime,corrAns,plusStart,secondStart,respStart,randNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
3.2,3.6,right,3.7,4.7,8.3,0.140100939,0,10,10,10,,,,,,,,,,,,,,,right,1,1.802306643978227,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.8,2.1,left,3.3,4.3,6.4,0.019093293,0,11,11,11,,,,,,,,,,,,,,,left,1,1.5687362349999603,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.9,1.8,right,1.4,2.4,4.2,0.461070472,0,12,12,12,,,,,,,,,,,,,,,right,1,0.7355019620154053,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,2.8,right,2.6,3.6,6.4,0.22761601199999998,0,13,13,13,,,,,,,,,,,,,,,right,1,1.0856113449844997,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.7,1.4,right,1.2,2.2,3.6,0.436550891,0,14,14,14,,,,,,,,,,,,,,,right,1,0.9686252189858351,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,0.9,left,2.3,3.3,4.2,0.028891147000000002,0,15,15,15,,,,,,,,,,,,,,,left,1,0.7188277990208007,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.7,1.8,left,3.2,4.2,6.0,0.277400549,0,16,16,16,,,,,,,,,,,,,,,left,1,0.8023635899880901,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
9.9,8.8,left,10.4,11.4,20.2,0.9607848720000001,0,17,17,17,,,,,,,,,,,,,,,left,1,1.3690486419945955,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,3.5,right,2.6,3.6,7.1,0.609327094,0,18,18,18,,,,,,,,,,,,,,,right,1,0.3856029890011996,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.5,2.5,right,2.0,3.0,5.5,0.487304505,0,19,19,19,,,,,,,,,,,,,,,right,1,0.3189203299989458,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.402982953004539,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
9.9,8.8,left,10.4,11.4,20.2,0.6005130679999999,,,,,0,0,0,0,,,,,,,,,,,left,1,0.6852485350100324,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.5,2.5,right,2.0,3.0,5.5,0.805142221,,,,,0,1,1,1,,,,,,,,,,,right,1,0.6689014680159744,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.7,1.4,right,1.2,2.2,3.6,0.70587608,,,,,0,2,2,2,,,,,,,,,,,right,1,1.2671337490028236,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.2,1.8,right,1.7,2.7,4.5,0.276216099,,,,,0,3,3,3,,,,,,,,,,,right,1,1.0687864369829185,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.3,4.4,right,3.8,4.8,9.2,0.803512663,,,,,0,4,4,4,,,,,,,,,,,right,1,1.1021741509903222,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,2.8,right,2.6,3.6,6.4,0.26721103399999996,,,,,0,5,5,5,,,,,,,,,,,right,1,0.9855551479849964,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.8,2.1,left,3.3,4.3,6.4,0.1426323,,,,,0,6,6,6,,,,,,,,,,,left,1,2.818599000980612,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.7,1.8,left,3.2,4.2,6.0,0.15619143,,,,,0,7,7,7,,,,,,,,,,,left,1,0.43553397798677906,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
8.8,9.9,right,9.3,10.3,20.2,0.549248995,,,,,0,8,8,8,,,,,,,,,,,left,0,0.9187813320022542,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.5,1.5,left,3.0,4.0,5.5,0.358211186,,,,,0,9,9,9,,,,,,,,,,,left,1,0.5352878640114795,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,0.9,left,2.3,3.3,4.2,0.907401646,,,,,0,10,10,10,,,,,,,,,,,left,1,0.7189018969947938,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.2,3.6,right,3.7,4.7,8.3,0.40261677799999995,,,,,0,11,11,11,,,,,,,,,,,right,1,0.9356158519804012,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,3.5,right,2.6,3.6,7.1,0.699018652,,,,,0,12,12,12,,,,,,,,,,,right,1,0.4357594820030499,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,2.7,right,2.3,3.3,6.0,0.8590765890000001,,,,,0,13,13,13,,,,,,,,,,,right,1,0.9188439240097068,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.4,0.7,left,1.9,2.9,3.6,0.413030013,,,,,0,14,14,14,,,,,,,,,,,left,1,0.5855286279984284,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.6,3.2,left,4.1,5.1,8.3,0.12198344800000001,,,,,0,15,15,15,,,,,,,,,,,left,1,0.7356312559859361,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
4.4,3.3,left,4.9,5.9,9.2,0.7908218929999999,,,,,0,16,16,16,,,,,,,,,,,left,1,0.8022540330130141,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.5,2.1,left,4.0,5.0,7.1,0.149007794,,,,,0,17,17,17,,,,,,,,,,,left,1,0.5688351170101669,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,1.2,left,2.3,3.3,4.5,0.44825194799999996,,,,,0,18,18,18,,,,,,,,,,,left,1,0.6354542129847687,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.9,1.8,right,1.4,2.4,4.2,0.35938568299999996,,,,,0,19,19,19,,,,,,,,,,,right,1,0.3688204280042555,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2028882529994007,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.7,1.8,left,3.2,4.2,6.0,0.09224181599999999,,,,,,,,,0,0,0,0,,,,,,,left,1,0.8188490699976683,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,2.7,right,2.3,3.3,6.0,0.320860695,,,,,,,,,0,1,1,1,,,,,,,right,1,0.4347636080055963,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.7,1.4,right,1.2,2.2,3.6,0.091696964,,,,,,,,,0,2,2,2,,,,,,,right,1,0.8022746049973648,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
4.4,3.3,left,4.9,5.9,9.2,0.010112259,,,,,,,,,0,3,3,3,,,,,,,left,1,0.4855038169771433,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.9,1.8,right,1.4,2.4,4.2,0.877480265,,,,,,,,,0,4,4,4,,,,,,,right,1,0.30215827698702924,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,0.9,left,2.3,3.3,4.2,0.74232345,,,,,,,,,0,5,5,5,,,,,,,left,1,0.6855373659927864,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,1.2,left,2.3,3.3,4.5,0.307053849,,,,,,,,,0,6,6,6,,,,,,,left,1,0.6688343939895276,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.6,3.2,left,4.1,5.1,8.3,0.331236492,,,,,,,,,0,7,7,7,,,,,,,left,1,0.7689339390199166,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.5,1.5,left,3.0,4.0,5.5,0.778562476,,,,,,,,,0,8,8,8,,,,,,,left,1,0.88553865000722,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.2,1.8,right,1.7,2.7,4.5,0.18131893100000002,,,,,,,,,0,9,9,9,,,,,,,left,0,0.61872434799443,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.8,2.1,left,3.3,4.3,6.4,0.897215002,,,,,,,,,0,10,10,10,,,,,,,left,1,0.6671457350021228,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,2.8,right,2.6,3.6,6.4,0.734438325,,,,,,,,,0,11,11,11,,,,,,,right,1,0.5854580010054633,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.2,3.6,right,3.7,4.7,8.3,0.716372322,,,,,,,,,0,12,12,12,,,,,,,right,1,0.35225885797990486,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,3.5,right,2.6,3.6,7.1,0.2797458,,,,,,,,,0,13,13,13,,,,,,,right,1,0.26895143499132246,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.4,0.7,left,1.9,2.9,3.6,0.038284202,,,,,,,,,0,14,14,14,,,,,,,left,1,0.7021260350011289,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
9.9,8.8,left,10.4,11.4,20.2,0.656448526,,,,,,,,,0,15,15,15,,,,,,,left,1,0.5690680340048857,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.5,2.1,left,4.0,5.0,7.1,0.25078508899999996,,,,,,,,,0,16,16,16,,,,,,,left,1,0.6522636890003923,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
8.8,9.9,right,9.3,10.3,20.2,0.055985873,,,,,,,,,0,17,17,17,,,,,,,right,1,0.4687942410237156,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.5,2.5,right,2.0,3.0,5.5,0.279030548,,,,,,,,,0,18,18,18,,,,,,,right,1,0.31887418500264175,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.3,4.4,right,3.8,4.8,9.2,0.6214470879999999,,,,,,,,,0,19,19,19,,,,,,,right,1,0.4019061159924604,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1362917470105458,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.5,1.5,left,3.0,4.0,5.5,0.9526453340000001,,,,,,,,,,,,,0,0,0,0,,,left,1,0.7687899290176574,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.8,2.1,left,3.3,4.3,6.4,0.962497787,,,,,,,,,,,,,0,1,1,1,,,right,0,37.884829259011894,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.7,1.8,left,3.2,4.2,6.0,0.06690605599999999,,,,,,,,,,,,,0,2,2,2,,,left,1,0.5855389389907941,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
8.8,9.9,right,9.3,10.3,20.2,0.09555333099999999,,,,,,,,,,,,,0,3,3,3,,,right,1,0.5518543180078268,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,2.7,right,2.3,3.3,6.0,0.559320406,,,,,,,,,,,,,0,4,4,4,,,left,0,1.1354621140053496,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.5,2.1,left,4.0,5.0,7.1,0.885130943,,,,,,,,,,,,,0,5,5,5,,,left,1,0.7694182670093141,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,2.8,right,2.6,3.6,6.4,0.7843272990000001,,,,,,,,,,,,,0,6,6,6,,,left,0,0.685339167015627,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
4.4,3.3,left,4.9,5.9,9.2,0.594355042,,,,,,,,,,,,,0,7,7,7,,,left,1,0.585561261017574,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.9,1.8,right,1.4,2.4,4.2,0.39760777399999997,,,,,,,,,,,,,0,8,8,8,,,right,1,0.5020113609789405,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.6,3.2,left,4.1,5.1,8.3,0.454525661,,,,,,,,,,,,,0,9,9,9,,,left,1,0.53564380100579,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
9.9,8.8,left,10.4,11.4,20.2,0.335173919,,,,,,,,,,,,,0,10,10,10,,,right,0,0.36885400701430626,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,1.2,left,2.3,3.3,4.5,0.050156068,,,,,,,,,,,,,0,11,11,11,,,left,1,0.5856856740138028,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
2.1,3.5,right,2.6,3.6,7.1,0.553210354,,,,,,,,,,,,,0,12,12,12,,,right,1,0.28560809599002823,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.2,3.6,right,3.7,4.7,8.3,0.062598668,,,,,,,,,,,,,0,13,13,13,,,right,1,0.5522431420104112,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.5,2.5,right,2.0,3.0,5.5,0.851613693,,,,,,,,,,,,,0,14,14,14,,,right,1,6.918846543994732,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.2,1.8,right,1.7,2.7,4.5,0.9561071459999999,,,,,,,,,,,,,0,15,15,15,,,right,1,0.7355769540008623,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
3.3,4.4,right,3.8,4.8,9.2,0.25372748300000003,,,,,,,,,,,,,0,16,16,16,,,right,1,0.418964942015009,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.8,0.9,left,2.3,3.3,4.2,0.328250033,,,,,,,,,,,,,0,17,17,17,,,left,1,0.6186861259920988,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
1.4,0.7,left,1.9,2.9,3.6,0.26139814899999997,,,,,,,,,,,,,0,18,18,18,,,left,1,0.6526034169946797,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
0.7,1.4,right,1.2,2.2,3.6,0.515481866,,,,,,,,,,,,,0,19,19,19,,,right,1,0.4853853390086442,,,,,,,576,001,2019_Mar_14_1534,TimingTask,3.0.4,60.00152308634784,
